"pageNum","numPage","vName","vSciName","conf","sciName","date","locality","country","stateProvince","island","idQualifier","county","occStatus","habitat","assCollTaxa","assColl","locationRemarks","vTaxonRank","vElevM","vLat","vLon","vUTM","vCoordUncM","numPlantsCode","orgQuantity","orgQtype","occRemarks","phenology","recordedBy","idBy","dataEntryRemarks"
7,17,"Carex exciccata","Carex exsiccata","h","Carex exsiccata",19961030,"Saltspring Island; Blackburn Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","edge of lake",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
7,18,"Spiraea","Spiraea","h","Spiraea",19961030,"Saltspring Island; Blackburn Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","edge of lake",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
7,19,"Salix","Salix","h","Salix",19961030,"Saltspring Island; Blackburn Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","edge of lake",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
7,20,"Cornus","Cornus","h","Cornus",19961030,"Saltspring Island; Blackburn Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","edge of lake",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
8,1,"Veronica arvensis","Veronica arvensis","h","Veronica arvensis",19970619,"Texada Island; Harwood Point; Dick Island; east end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","almost dry vernal pool at high tide line","Myosurus minimus, Hordeum brachyantherum, Festuca rubra,  Daucus pusillus, Sedum oreganum,  Allium amplectens","2643, 2644, 2645, 2646, 2647, 2648, 2655, 2649",NA,"species",NA,"49 39 12","124 28 06","10U 394010 5501120",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
8,2,"Grindelia i","Grindelia integrifolia","h","Grindelia integrifolia",19970619,"Texada Island; Harwood Point; Dick Island; east end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","almost dry vernal pool at high tide line","Myosurus minimus, Hordeum brachyantherum, Festuca rubra,  Daucus pusillus, Sedum oreganum,  Allium amplectens","2643, 2644, 2645, 2646, 2647, 2648, 2655, 2649",NA,"species",NA,"49 39 12","124 28 06","10U 394010 5501120",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
8,3,"Allium cernuum","Allium cernuum","h","Allium cernuum",19970619,"Texada Island; Harwood Point; Dick Island; east end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","almost dry vernal pool at high tide line","Myosurus minimus, Hordeum brachyantherum, Festuca rubra,  Daucus pusillus, Sedum oreganum,  Allium amplectens","2643, 2644, 2645, 2646, 2647, 2648, 2655, 2649",NA,"species",NA,"49 39 12","124 28 06","10U 394010 5501120",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
8,4,"Holcus lanatus","Holcus lanatus","h","Holcus lanatus",19970619,"Texada Island; Harwood Point; Dick Island; east end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","almost dry vernal pool at high tide line","Myosurus minimus, Hordeum brachyantherum, Festuca rubra,  Daucus pusillus, Sedum oreganum,  Allium amplectens","2643, 2644, 2645, 2646, 2647, 2648, 2655, 2649",NA,"species",NA,"49 39 12","124 28 06","10U 394010 5501120",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
8,5,"Mimulus guttatus","Erythranthe guttata","h","Erythranthe guttata",19970619,"Texada Island; Harwood Point; Dick Island; east end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","almost dry vernal pool at high tide line","Myosurus minimus, Hordeum brachyantherum, Festuca rubra,  Daucus pusillus, Sedum oreganum,  Allium amplectens","2643, 2644, 2645, 2646, 2647, 2648, 2655, 2649",NA,"species",NA,"49 39 12","124 28 06","10U 394010 5501120",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
8,6,"Juncus bufonius","Juncus bufonius","h","Juncus bufonius",19970619,"Texada Island; Harwood Point; Dick Island; east end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","almost dry vernal pool at high tide line","Myosurus minimus, Hordeum brachyantherum, Festuca rubra,  Daucus pusillus, Sedum oreganum,  Allium amplectens","2643, 2644, 2645, 2646, 2647, 2648, 2655, 2649",NA,"species",NA,"49 39 12","124 28 06","10U 394010 5501120",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
8,7,"Plantago elongata","Plantago elongata","h","Plantago elongata",19970619,"Texada Island; Harwood Point; Dick Island; east end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","almost dry vernal pool at high tide line","Myosurus minimus, Hordeum brachyantherum, Festuca rubra,  Daucus pusillus, Sedum oreganum,  Allium amplectens","2643, 2644, 2645, 2646, 2647, 2648, 2655, 2649",NA,"species",NA,"49 39 12","124 28 06","10U 394010 5501120",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
9,1,"Festuca rubra","Festuca rubra","h","Festuca rubra",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal seep","Plantago elongata, Brodia coronaria, Silene antirrhina, Vulpia myuros,  Vulpia microstachys, Trifolium willdenovii, Trifolium microcephalum, Geranium carolinianum, Madia madioides,  Madia gracilis, Dichanthelium scribnerianum, Bromus tectorum","2651, 2652, 2653, 2654, 2655, 2656, 2657, 2658, 2659A, 2659B",NA,"species",NA,"49 39 06","124 28 08","10U 393970 5500950",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
9,2,"Grindelia int","Grindelia integrifolia","h","Grindelia integrifolia",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal seep","Plantago elongata, Brodia coronaria, Silene antirrhina, Vulpia myuros,  Vulpia microstachys, Trifolium willdenovii, Trifolium microcephalum, Geranium carolinianum, Madia madioides,  Madia gracilis, Dichanthelium scribnerianum, Bromus tectorum","2651, 2652, 2653, 2654, 2655, 2656, 2657, 2658, 2659A, 2659B",NA,"species",NA,"49 39 06","124 28 08","10U 393970 5500950",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
9,3,"Sedum oreganum","Sedum oreganum","h","Sedum oreganum",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal seep","Plantago elongata, Brodia coronaria, Silene antirrhina, Vulpia myuros,  Vulpia microstachys, Trifolium willdenovii, Trifolium microcephalum, Geranium carolinianum, Madia madioides,  Madia gracilis, Dichanthelium scribnerianum, Bromus tectorum","2651, 2652, 2653, 2654, 2655, 2656, 2657, 2658, 2659A, 2659B",NA,"species",NA,"49 39 06","124 28 08","10U 393970 5500950",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
9,4,"Montia parvifolia","Montia parvifolia","h","Montia parvifolia",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal seep","Plantago elongata, Brodia coronaria, Silene antirrhina, Vulpia myuros,  Vulpia microstachys, Trifolium willdenovii, Trifolium microcephalum, Geranium carolinianum, Madia madioides,  Madia gracilis, Dichanthelium scribnerianum, Bromus tectorum","2651, 2652, 2653, 2654, 2655, 2656, 2657, 2658, 2659A, 2659B",NA,"species",NA,"49 39 06","124 28 08","10U 393970 5500950",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
9,5,"Prunella vulgaris","Prunella vulgaris","h","Prunella vulgaris",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal seep","Plantago elongata, Brodia coronaria, Silene antirrhina, Vulpia myuros,  Vulpia microstachys, Trifolium willdenovii, Trifolium microcephalum, Geranium carolinianum, Madia madioides,  Madia gracilis, Dichanthelium scribnerianum, Bromus tectorum","2651, 2652, 2653, 2654, 2655, 2656, 2657, 2658, 2659A, 2659B",NA,"species",NA,"49 39 06","124 28 08","10U 393970 5500950",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
9,6,"Fragaria virginiana","Fragaria virginiana","h","Fragaria virginiana",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","part edge of rocky tide line","Madia madioides, Epilobium minutum, Sedum lanceolatum nesioticum, Polygonum spergulariiforme","2660, 2661, 2662",NA,"species",NA,"49 39 06","124 28 08","10U 393970 5500950",NA,NA,NA,NA,NA,"flowering","Harvey Janszen",NA,NA
9,7,"Opuntia fragilis","Opuntia fragilis","h","Opuntia fragilis",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","part edge of rocky tide line","Madia madioides, Epilobium minutum, Sedum lanceolatum nesioticum, Polygonum spergulariiforme","2660, 2661, 2662",NA,"species",NA,"49 39 06","124 28 08","10U 393970 5500950",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
10,1,"Veronica scutellata","Veronica scutellata","h","Veronica scutellata",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal pool at high part of islet","Agrostis exarata, Vaccinium ovatum, Cotoneaster, Lepidium virginicum","2663, 2664, 2665A, 2665D",NA,"species",NA,"49 39 04","124 28 12","10U 393900 5500880",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
10,2,"Malus fusca","Malus fusca","h","Malus fusca",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal pool at high part of islet","Agrostis exarata, Vaccinium ovatum, Cotoneaster, Lepidium virginicum","2663, 2664, 2665A, 2665D",NA,"species",NA,"49 39 04","124 28 12","10U 393900 5500880",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
10,3,"Grindellia","Grindellia","h","Grindellia",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal pool at high part of islet","Agrostis exarata, Vaccinium ovatum, Cotoneaster, Lepidium virginicum","2663, 2664, 2665A, 2665D",NA,"genus",NA,"49 39 04","124 28 12","10U 393900 5500880",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
10,4,"Festuca rub","Festuca rubra","h","Festuca rubra",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal pool at high part of islet","Agrostis exarata, Vaccinium ovatum, Cotoneaster, Lepidium virginicum","2663, 2664, 2665A, 2665D",NA,"species",NA,"49 39 04","124 28 12","10U 393900 5500880",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
10,5,"Eriophyllum lanatum","Eriophyllum lanatum","h","Eriophyllum lanatum",19970619,"Texada Island; Dick Island; west end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,"Spergularia marina, Aphyllon californicum","2665B, 2665C","only at NW ends","species",NA,"49 39 04","124 28 12","10U 393900 5500880",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
10,6,"Senecio sylvaticus","Senecio sylvaticus","h","Senecio sylvaticus",19970619,"Texada Island; Dick Island; west end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,"Spergularia marina, Aphyllon californicum","2665B, 2665C",NA,"species",NA,"49 39 04","124 28 12","10U 393900 5500880",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
10,7,"Zygadenus ven","Zygadenus venenosus","h","Toxicoscordion venenosum",19970619,"Texada Island; Dick Island; west end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,"Spergularia marina, Aphyllon californicum","2665B, 2665C",NA,"species",NA,"49 39 04","124 28 12","10U 393900 5500880",NA,NA,"moderately abundant","qualitative","uncollected, mod widespread",NA,"Harvey Janszen",NA,NA
10,8,"Melica subulata","Melica subulata","h","Melica subulata",19970619,"Texada Island; Dick Island; interior of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,"Spergularia marina, Aphyllon californicum","2665B, 2665C",NA,"species",NA,"49 39 04","124 28 12","10U 393900 5500880",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
10,9,"Mahonia aquifolium","Mahonia aquifolium","h","Berberis aquifolium",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
10,10,"Holodiscus discolor","Holodiscus discolor","h","Holodiscus discolor",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
10,11,"Arbutus menziesii","Arbutus menziesii","h","Arbutus menziesii",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
10,12,"Juniperus scopulorum","Juniperus scopulorum","h","Juniperus scopulorum",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
11,1,"Bromus hordeaceus","Bromus hordeaceus","h","Bromus hordeaceus",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
11,2,"Achillea millefolium","Achillea millefolium","h","Achillea millefolium",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
11,3,"Rosa nutkana","Rosa nutkana","h","Rosa nutkana",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
11,4,"Rosa gymnocarpa","Rosa gymnocarpa","h","Rosa gymnocarpa",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
11,5,"Pinus contorta","Pinus contorta","h","Pinus contorta",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
11,6,"Ranunculus occidentalis","Ranunculus occidentalis","h","Ranunculus occidentalis",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected","past flowering","Harvey Janszen",NA,NA
11,7,"Sanicula crassicaulis","Sanicula crassicaulis","h","Sanicula crassicaulis",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
11,8,"Ambrosia chamissonis","Ambrosia chamissonis","h","Ambrosia chamissonis",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
11,9,"Plantago maritima","Plantago maritima","h","Plantago maritima",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
11,10,"Elymus mollis","Leymus mollis","h","Leymus mollis",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
11,11,"Lathyrus japonicus","Lathyrus japonicus","h","Lathyrus japonicus",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
11,12,"Trifolium dubium","Trifolium dubium","h","Trifolium dubium",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
11,13,"Atriplex patula","Atriplex patula","h","Atriplex patula",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA
11,14,"Anthoxanthum odoratum","Anthoxanthum odoratum","h","Anthoxanthum odoratum",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","abandoned farm fields ditch","Juncus ensifolius","2672","185 degrees south aspect","species",NA,"49 36 50","124 24 16","10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
12,1,"Danthonia","Danthonia","h","Danthonia",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","abandoned farm fields ditch","Juncus ensifolius","2672","185 degrees south aspect","genus",NA,"49 36 50","124 24 16","10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
12,2,"Juncus effusus","Juncus effusus","h","Juncus effusus",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","abandoned farm fields ditch","Juncus ensifolius","2672","185 degrees south aspect","species",NA,"49 36 50","124 24 16","10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
12,3,"Carex echinata","Carex echinata","h","Carex echinata",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","abandoned farm fields ditch","Juncus ensifolius","2672","185 degrees south aspect","species",NA,"49 36 50","124 24 16","10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
12,4,"Carex aurea","Carex aurea","h","Carex aurea",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","neglected farm fields","Danthonia californica, Carex feta, Bromus inermis, Carex pachystachya, Juncus tenuis, Danthonia spicata, Epilobium ciliatum ciliatum","2673, 2674, 2675, 2677, 2678, 2679","elevation 70 m, aspect 210 degrees, slope 10%","species",70,"49 36 50","124 24 16","10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
12,5,"Poa (trivialis)","Poa trivialis","m","Poa trivialis",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","oak woods",NA,NA,NA,"species",70,"49 36 50","124 24 16","10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
12,6,"Geranium robertianum","Geranium robertianum","h","Geranium robertianum",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","oak woods",NA,NA,NA,"species",70,"49 36 50","124 24 16","10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
12,7,"Ranunculus uncinatus","Ranunculus uncinatus","h","Ranunculus uncinatus",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","oak woods",NA,NA,NA,"species",70,"49 36 50","124 24 16","10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
12,8,"Melica subulata","Melica subulata","h","Melica subulata",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","oak woods",NA,NA,NA,"species",70,"49 36 50","124 24 16","10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
12,9,"Galium aparine","Galium aparine","h","Galium aparine",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","oak woods",NA,NA,NA,"species",70,"49 36 50","124 24 16","10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
12,10,"Carex deweyana","Carex deweyana","h","Carex deweyana",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","oak woods",NA,NA,NA,"species",70,"49 36 50","124 24 16","10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
12,11,"Opuntia fragilis","Opuntia fragilis","h","Opuntia fragilis",19970619,"Texada Island; west hydro substation on point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","open hydro cut","Vicia hirsuta, Eriophyllum lanatum","2680, 2681","in hydro cut",NA,NA,"49 35 25","124 21 31","10U 401810 5493950",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
12,12,"Panicum oligosanthes var. shreiberi","Panicum oligosanthes scribnerianum","h","Dichanthelium scribnerianum",19970619,"Texada Island; west hydro substation on point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","open hydro cut","Vicia hirsuta, Eriophyllum lanatum","2680, 2681","in hydro cut",NA,NA,"49 35 25","124 21 31","10U 401810 5493950",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA
13,1,"Anthoxanthum od","Anthoxanthum odoratum","h","Anthoxanthum odoratum",19970619,"Texada Island; west hydro substation on point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","open hydro cut, shallow earth shelves on rock outcrop","Danthonia californica, Sisyrinchium idahoense macounii, Bromus carinatus, Packera macounii, Danthonia spicata, Asplenium trichomanes","2682, 2683, 2684, 2685,  2686, 2687","slope 50 %, exp 220 degrees",NA,40,"49 35 26","124 21 27","10U 401880 5493990",NA,NA,"70","count","gen hydro cont stuff",NA,NA,NA,NA
13,2,"Rubus ursinus","Rubus ursinus","h","Rubus ursinus",19970619,"Texada Island; west hydro substation on point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","open hydro cut, shallow earth shelves on rock outcrop","Danthonia californica, Sisyrinchium idahoense macounii, Bromus carinatus, Packera macounii, Danthonia spicata, Asplenium trichomanes","2682, 2683, 2684, 2685,  2686, 2687","slope 50 %, exp 220 degrees",NA,40,"50 35 26","125 21 27","10U 401880 5493990",NA,NA,NA,NA,"gen hydro cont stuff",NA,NA,NA,NA
13,3,"Berberis aquifolium","Berberis aquifolium","h","Berberis aquifolium",19970619,"Texada Island; west hydro substation on point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","open hydro cut, shallow earth shelves on rock outcrop","Danthonia californica, Sisyrinchium idahoense macounii, Bromus carinatus, Packera macounii, Danthonia spicata, Asplenium trichomanes","2682, 2683, 2684, 2685,  2686, 2687","slope 50 %, exp 220 degrees",NA,40,"50 35 26","125 21 27","10U 401880 5493990",NA,NA,NA,NA,"gen hydro cont stuff",NA,NA,NA,NA
13,4,"Festuca rubra","Festuca rubra","h","Festuca rubra",19970619,"Texada Island; west hydro substation on point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","open hydro cut, shallow earth shelves on rock outcrop","Danthonia californica, Sisyrinchium idahoense macounii, Bromus carinatus, Packera macounii, Danthonia spicata, Asplenium trichomanes","2682, 2683, 2684, 2685,  2686, 2687","slope 50 %, exp 220 degrees",NA,40,"50 35 26","125 21 27","10U 401880 5493990",NA,NA,NA,NA,"gen hydro cont stuff",NA,NA,NA,NA
13,5,"Phleum pratense","Phleum pratense","h","Phleum pratense",19970619,"Texada Island; west hydro substation on point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","open hydro cut, shallow earth shelves on rock outcrop","Danthonia californica, Sisyrinchium idahoense macounii, Bromus carinatus, Packera macounii, Danthonia spicata, Asplenium trichomanes","2682, 2683, 2684, 2685,  2686, 2687","slope 50 %, exp 220 degrees",NA,40,"50 35 26","125 21 27","10U 401880 5493990",NA,NA,NA,NA,"gen hydro cont stuff, non coll obs",NA,NA,NA,NA
13,6,"Poa compressa","Poa compressa","h","Poa compressa",19970619,"Texada Island; west hydro substation on point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","open hydro cut, shallow earth shelves on rock outcrop","Danthonia californica, Sisyrinchium idahoense macounii, Bromus carinatus, Packera macounii, Danthonia spicata, Asplenium trichomanes","2682, 2683, 2684, 2685,  2686, 2687","slope 50 %, exp 220 degrees",NA,40,"50 35 26","125 21 27","10U 401880 5493990",NA,NA,NA,NA,"gen hydro cont stuff, non coll obs",NA,NA,NA,NA
13,7,"Carex rostrata","Carex rostrata","h","Carex rostrata",19970619,"Texada Island; fen on road to west hydro substation","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","fen","Scutellaria galericulata","2690",NA,NA,NA,"48 36 06","124 23 12","10U 399800 5495270",NA,NA,NA,NA,NA,NA,NA,NA,NA
13,8,"Carex canescens","Carex canescens","h","Carex canescens",19970619,"Texada Island; fen on road to west hydro substation","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","fen","Scutellaria galericulata","2690",NA,NA,NA,"48 36 06","124 23 12","10U 399800 5495270",NA,NA,NA,NA,NA,NA,NA,NA,NA
13,9,"Lysichiton","Lysichiton","h","Lysichiton",19970619,"Texada Island; fen on road to west hydro substation","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","fen","Scutellaria galericulata","2690",NA,NA,NA,"48 36 06","124 23 12","10U 399800 5495270",NA,NA,NA,NA,NA,NA,NA,NA,NA
13,10,"Typha","Typha","h","Typha",19970619,"Texada Island; fen on road to west hydro substation","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","fen","Scutellaria galericulata","2690",NA,NA,NA,"48 36 06","124 23 12","10U 399800 5495270",NA,NA,NA,NA,NA,NA,NA,NA,NA
15,1,"Conioselinum pacificum","Conioselinum pacificum","h","Conioselinum gmelinii",19970620,"Texada Island; Blubber Bay; northwest point of bay","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2,"Allium cernuum","Allium cernuum","h","Allium cernuum",19970620,"Texada Island; Blubber Bay; northwest point of bay","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
